Syntax version=4
Thu Apr 23 10:47:48 2026
Starting process (10000000 clocks per sec)

LogRawData=false
VarHeader=1
D:		particles_03	particles_05	particles_10	particles_100	particles_25	particles_50	baseline
D:	time(ms)	(0x200004a4,4)	(0x200004a8,4)	(0x200004ac,4)	(0x200004b0,4)	(0x200004b4,4)	(0x200004b8,4)	(0x20000070,6)
D:	31843.21	0	0	0	0	0	0	8.463959
D:	31844.11	0	0	0	0	0	0	8.475415
D:	31844.90	0	0	0	0	0	0	8.396089
D:	31845.70	0	0	0	0	0	0	8.392450
D:	31846.49	0	0	0	0	0	0	8.410216
D:	31847.48	0	0	0	0	0	0	8.597845
D:	31848.31	0	0	0	0	0	0	8.598124
D:	31849.17	0	0	0	0	0	0	8.608937
D:	31850.12	0	0	0	0	0	0	8.641174
D:	31851.05	0	0	0	0	0	0	8.686750
D:	31851.85	0	0	0	0	0	0	8.662425
D:	31852.70	0	0	0	0	0	0	8.680582
D:	31853.51	0	0	0	0	0	0	8.602530
D:	31854.30	0	0	0	0	0	0	8.616074
D:	31855.17	0	0	0	0	0	0	8.485447
D:	31856.02	0	0	0	0	0	0	8.408985
D:	31856.83	0	0	0	0	0	0	8.378115
D:	31857.70	0	0	0	0	0	0	8.393878
D:	31858.53	0	0	0	0	0	0	8.400573
D:	31859.33	0	0	0	0	0	0	8.380107
D:	31860.19	0	0	0	0	0	0	8.424397
D:	31861.16	0	0	0	0	0	0	8.428957
D:	31862.08	0	0	0	0	0	0	8.458280
D:	31862.91	0	0	0	0	0	0	8.579361
D:	31863.76	0	0	0	0	0	0	8.454960
D:	31864.60	0	0	0	0	0	0	8.473023
D:	31865.61	0	0	0	0	0	0	8.419348
D:	31866.54	0	0	0	0	0	0	8.456895
D:	31867.52	0	0	0	0	0	0	8.529172
D:	31868.39	0	0	0	0	0	0	8.581192
D:	31869.29	0	0	0	0	0	0	8.539645
D:	31870.24	0	0	0	0	0	0	8.646518
D:	31871.18	0	0	0	0	0	0	8.606339
D:	31872.06	0	0	0	0	0	0	8.516777
D:	31872.92	0	0	0	0	0	0	8.596154
D:	31873.85	0	0	0	0	0	0	8.641449
D:	31874.71	0	0	0	0	0	0	8.598018
D:	31875.57	0	0	0	0	0	0	8.624226
D:	31876.47	0	0	0	0	0	0	8.591449
D:	31877.32	0	0	0	0	0	0	8.490612
D:	31878.34	0	0	0	0	0	0	8.519171
D:	31879.26	0	0	0	0	0	0	8.511122
D:	31880.12	0	0	0	0	0	0	8.505491
D:	31881.08	0	0	0	0	0	0	8.458272
D:	31882.00	0	0	0	0	0	0	8.452980
D:	31882.85	0	0	0	0	0	0	8.429085
D:	31883.72	0	0	0	0	0	0	8.322593
D:	31884.70	0	0	0	0	0	0	8.373178
D:	31885.54	0	0	0	0	0	0	8.508637
D:	31886.41	0	0	0	0	0	0	8.485395
D:	31887.31	0	0	0	0	0	0	8.521554
D:	31888.25	0	0	0	0	0	0	8.589542
D:	31889.12	0	0	0	0	0	0	8.558563
D:	31889.96	0	0	0	0	0	0	8.544445
D:	31890.83	0	0	0	0	0	0	8.543077
D:	31891.70	0	0	0	0	0	0	8.484623
D:	31892.49	0	0	0	0	0	0	8.516588
D:	31893.29	0	0	0	0	0	0	8.527626
D:	31894.08	0	0	0	0	0	0	8.548831
D:	31894.85	0	0	0	0	0	0	8.508848
D:	31895.70	0	0	0	0	0	0	8.528279
D:	31896.70	0	0	0	0	0	0	8.422592
D:	31897.53	0	0	0	0	0	0	8.475880
D:	31898.43	0	0	0	0	0	0	8.581687
D:	31899.23	0	0	0	0	0	0	8.539999
D:	31900.04	0	0	0	0	0	0	8.443782
D:	31900.83	0	0	0	0	0	0	8.451859
D:	31901.61	0	0	0	0	0	0	8.435263
D:	31902.47	0	0	0	0	0	0	8.393833
D:	31903.26	0	0	0	0	0	0	8.370056
D:	31904.10	0	0	0	0	0	0	8.368944
D:	31904.88	0	0	0	0	0	0	8.342465
D:	31905.70	0	0	0	0	0	0	8.353608
D:	31906.49	0	0	0	0	0	0	8.360617
D:	31907.27	0	0	0	0	0	0	8.455762
D:	31908.18	0	0	0	0	0	0	8.445168
D:	31909.15	0	0	0	0	0	0	8.460541
D:	31910.07	0	0	0	0	0	0	8.383245
D:	31910.88	0	0	0	0	0	0	8.344859
D:	31911.70	0	0	0	0	0	0	8.284018
D:	31912.48	0	0	0	0	0	0	8.324818
D:	31913.28	0	0	0	0	0	0	8.331988
D:	31914.18	0	0	0	0	0	0	8.395532
D:	31915.04	0	0	0	0	0	0	8.372222
D:	31915.86	0	0	0	0	0	0	8.381246
D:	31916.70	0	0	0	0	0	0	8.297588
D:	31917.53	0	0	0	0	0	0	8.993256
D:	31918.35	0	0	0	0	0	0	8.900816
D:	31919.34	0	0	0	0	0	0	8.971428
D:	31920.24	0	0	0	0	0	0	8.881735
D:	31921.04	0	0	0	0	0	0	8.889511
D:	31921.87	0	0	0	0	0	0	8.699086
D:	31922.90	0	0	0	0	0	0	8.660965
D:	31923.76	0	0	0	0	0	0	8.560668
D:	31924.60	0	0	0	0	0	0	8.460406
D:	31925.46	0	0	0	0	0	0	8.374439
D:	31926.29	0	0	0	0	0	0	8.438103
D:	31927.12	0	0	0	0	0	0	8.453045
D:	31927.99	0	0	0	0	0	0	8.410830
D:	31928.85	0	0	0	0	0	0	8.548389
D:	31929.71	0	0	0	0	0	0	8.527822
D:	31930.55	0	0	0	0	0	0	8.539462
D:	31931.39	0	0	0	0	0	0	8.491520
D:	31932.31	0	0	0	0	0	0	8.411027
D:	31933.23	0	0	0	0	0	0	8.402292
D:	31934.13	0	0	0	0	0	0	8.512938
D:	31935.06	0	0	0	0	0	0	8.560191
D:	31935.91	0	0	0	0	0	0	8.592842
D:	31936.77	0	0	0	0	0	0	8.506321
D:	31937.70	0	0	0	0	0	0	8.544950
D:	31938.56	0	0	0	0	0	0	8.635584
D:	31939.40	0	0	0	0	0	0	8.733998
D:	31940.24	0	0	0	0	0	0	8.604608
D:	31941.22	0	0	0	0	0	0	8.644718
D:	31942.06	0	0	0	0	0	0	8.543210
D:	31942.92	0	0	0	0	0	0	8.513904
D:	31943.85	0	0	0	0	0	0	8.503965
D:	31944.70	0	0	0	0	0	0	8.522887
D:	31945.57	0	0	0	0	0	0	8.445829
D:	31946.47	0	0	0	0	0	0	8.497762
D:	31947.32	0	0	0	0	0	0	8.703317
D:	31948.25	0	0	0	0	0	0	8.650635
D:	31949.31	0	0	0	0	0	0	8.590457
D:	31950.27	0	0	0	0	0	0	8.622932
D:	31951.11	0	0	0	0	0	0	8.563624
D:	31952.10	0	0	0	0	0	0	8.558735
D:	31953.08	0	0	0	0	0	0	8.642734
D:	31953.93	0	0	0	0	0	0	8.686769
D:	31954.85	0	0	0	0	0	0	8.684507
D:	31955.79	0	0	0	0	0	0	8.645494
D:	31956.70	0	0	0	0	0	0	8.582073
D:	31957.54	0	0	0	0	0	0	8.556913
D:	31958.38	0	0	0	0	0	0	8.450984
D:	31959.23	0	0	0	0	0	0	8.435841
D:	31960.06	0	0	0	0	0	0	8.472806
D:	31960.89	0	0	0	0	0	0	8.525244
D:	31961.70	0	0	0	0	0	0	8.516312
D:	31962.55	0	0	0	0	0	0	8.615066
D:	31963.41	0	0	0	0	0	0	8.571148
D:	31964.25	0	0	0	0	0	0	8.523885
D:	31965.16	0	0	0	0	0	0	8.538673
D:	31966.06	0	0	0	0	0	0	8.572689
D:	31966.83	0	0	0	0	0	0	8.614406
D:	31967.70	0	0	0	0	0	0	8.800326
D:	31968.49	0	0	0	0	0	0	8.768260
D:	31969.28	0	0	0	0	0	0	8.776667
D:	31970.10	0	0	0	0	0	0	8.708051
D:	31970.95	0	0	0	0	0	0	8.569444
D:	31971.76	0	0	0	0	0	0	8.437196
D:	31972.57	0	0	0	0	0	0	8.441016
D:	31973.53	0	0	0	0	0	0	8.530828
D:	31974.41	0	0	0	0	0	0	8.495625
D:	31975.20	0	0	0	0	0	0	8.519086
D:	31976.03	0	0	0	0	0	0	8.445279
D:	31976.82	0	0	0	0	0	0	8.499581
D:	31977.61	0	0	0	0	0	0	8.634549
D:	31978.40	0	0	0	0	0	0	8.544302
D:	31979.28	0	0	0	0	0	0	8.520599
D:	31980.18	0	0	0	0	0	0	8.477512
D:	31981.07	0	0	0	0	0	0	8.547674
D:	31981.85	0	0	0	0	0	0	8.417912
D:	31982.70	0	0	0	0	0	0	8.330398
D:	31983.50	0	0	0	0	0	0	8.332488
D:	31984.30	0	0	0	0	0	0	8.278262
D:	31985.19	0	0	0	0	0	0	8.309517
D:	31986.04	0	0	0	0	0	0	8.309427
D:	31986.86	0	0	0	0	0	0	8.303699
D:	31987.70	0	0	0	0	0	0	8.347754
D:	31988.52	0	0	0	0	0	0	8.316392
D:	31989.35	0	0	0	0	0	0	8.503805
D:	31990.22	0	0	0	0	0	0	8.471747
D:	31991.07	0	0	0	0	0	0	8.550936
D:	31991.92	0	0	0	0	0	0	8.397199
D:	31992.77	0	0	0	0	0	0	8.400937
D:	31993.62	0	0	0	0	0	0	8.394080
D:	31994.59	0	0	0	0	0	0	8.329866
D:	31995.49	0	0	0	0	0	0	8.221869
D:	31996.33	0	0	0	0	0	0	8.213205
D:	31997.22	0	0	0	0	0	0	8.217170
D:	31998.05	0	0	0	0	0	0	8.166576
D:	31999.02	0	0	0	0	0	0	8.160775
D:	31999.91	0	0	0	0	0	0	8.195084
D:	32000.85	0	0	0	0	0	0	8.240028
D:	32001.70	0	0	0	0	0	0	8.202292
D:	32002.60	0	0	0	0	0	0	8.152225
D:	32003.48	0	0	0	0	0	0	8.170857
D:	32004.33	0	0	0	0	0	0	8.264356
D:	32005.23	0	0	0	0	0	0	8.282129
D:	32006.15	0	0	0	0	0	0	8.436946
D:	32007.11	0	0	0	0	0	0	8.433312
D:	32007.98	0	0	0	0	0	0	8.497326
D:	32008.85	0	0	0	0	0	0	8.544302
D:	32009.75	0	0	0	0	0	0	8.617419
D:	32010.62	0	0	0	0	0	0	8.541500
D:	32011.47	0	0	0	0	0	0	8.485348
D:	32012.32	0	0	0	0	0	0	8.412763
D:	32013.24	0	0	0	0	0	0	8.485425
D:	32014.17	0	0	0	0	0	0	8.405545
D:	32015.11	0	0	0	0	0	0	8.341528
D:	32015.99	0	0	0	0	0	0	8.389375
D:	32016.87	0	0	0	0	0	0	8.224402
D:	32017.78	0	0	0	0	0	0	8.256505
D:	32018.72	0	0	0	0	0	0	8.392735
D:	32019.59	0	0	0	0	0	0	8.360291
D:	32020.46	0	0	0	0	0	0	8.358492
D:	32021.35	0	0	0	0	0	0	8.353998
D:	32022.21	0	0	0	0	0	0	8.419071
D:	32023.07	0	0	0	0	0	0	8.578345
D:	32023.93	0	0	0	0	0	0	8.530606
D:	32024.78	0	0	0	0	0	0	8.470316
D:	32025.59	0	0	0	0	0	0	8.521566
D:	32026.46	0	0	0	0	0	0	8.549026
D:	32027.26	0	0	0	0	0	0	8.527552
D:	32028.10	0	0	0	0	0	0	8.523266
D:	32028.95	0	0	0	0	0	0	8.590987
D:	32029.75	0	0	0	0	0	0	8.614849
D:	32030.56	0	0	0	0	0	0	8.524825
D:	32031.48	0	0	0	0	0	0	8.483440
D:	32032.41	0	0	0	0	0	0	8.514469
D:	32033.19	0	0	0	0	0	0	8.652943
D:	32034.02	0	0	0	0	0	0	8.731127
D:	32034.85	0	0	0	0	0	0	8.736844
D:	32035.75	0	0	0	0	0	0	8.674065
D:	32036.54	0	0	0	0	0	0	8.689974
D:	32037.44	0	0	0	0	0	0	8.651340
D:	32038.45	0	0	0	0	0	0	8.666325
D:	32039.32	0	0	0	0	0	0	8.676693
D:	32040.28	0	0	0	0	0	0	8.593001
D:	32041.26	0	0	0	0	0	0	8.467344
D:	32042.03	0	0	0	0	0	0	8.398027
D:	32042.82	0	0	0	0	0	0	8.334994
D:	32043.61	0	0	0	0	0	0	8.396495
D:	32044.41	0	0	0	0	0	0	8.334914
D:	32045.19	0	0	0	0	0	0	8.229281
D:	32046.03	0	0	0	0	0	0	8.292431
D:	32046.84	0	0	0	0	0	0	8.278546
D:	32047.71	0	0	0	0	0	0	8.327427
D:	32048.53	0	0	0	0	0	0	8.404166
D:	32049.36	0	0	0	0	0	0	8.443854
D:	32050.21	0	0	0	0	0	0	8.428367
D:	32051.02	0	0	0	0	0	0	8.338713
D:	32051.83	0	0	0	0	0	0	8.296964
D:	32052.70	0	0	0	0	0	0	8.339543
D:	32053.50	0	0	0	0	0	0	8.371143
D:	32054.30	0	0	0	0	0	0	8.507842
D:	32055.15	0	0	0	0	0	0	8.494380
D:	32056.17	0	0	0	0	0	0	8.487982
D:	32057.04	0	0	0	0	0	0	8.559260
D:	32057.87	0	0	0	0	0	0	8.645677
D:	32058.71	0	0	0	0	0	0	8.656503
D:	32059.55	0	0	0	0	0	0	8.777682
D:	32060.37	0	0	0	0	0	0	8.722498
D:	32061.21	0	0	0	0	0	0	8.663481
D:	32062.06	0	0	0	0	0	0	8.815506
D:	32062.90	0	0	0	0	0	0	8.722162
D:	32063.80	0	0	0	0	0	0	8.689411
D:	32064.71	0	0	0	0	0	0	8.656042
D:	32065.58	0	0	0	0	0	0	8.492579
D:	32066.48	0	0	0	0	0	0	8.441032
D:	32067.33	0	0	0	0	0	0	8.514081
D:	32068.23	0	0	0	0	0	0	8.460821
D:	32069.19	0	0	0	0	0	0	8.563293
D:	32070.07	0	0	0	0	0	0	8.514265
D:	32070.92	0	0	0	0	0	0	8.510252
D:	32071.77	0	0	0	0	0	0	8.446671
D:	32072.62	0	0	0	0	0	0	8.544685
D:	32073.56	0	0	0	0	0	0	8.525707
D:	32074.57	0	0	0	0	0	0	8.490522
D:	32075.42	0	0	0	0	0	0	8.700190
D:	32076.27	0	0	0	0	0	0	8.688745
D:	32077.13	0	0	0	0	0	0	8.723276
D:	32077.98	0	0	0	0	0	0	8.663360
D:	32078.85	0	0	0	0	0	0	8.634262
D:	32079.74	0	0	0	0	0	0	8.573776
D:	32080.59	0	0	0	0	0	0	8.529076
D:	32081.51	0	0	0	0	0	0	8.589587
D:	32082.48	0	0	0	0	0	0	8.601244
D:	32083.36	0	0	0	0	0	0	8.500013
D:	32084.22	0	0	0	0	0	0	8.416125
D:	32085.34	0	0	0	0	0	0	8.458376
D:	32086.26	0	0	0	0	0	0	8.430752
D:	32087.14	0	0	0	0	0	0	8.449337
D:	32088.07	0	0	0	0	0	0	8.554374
D:	32089.06	0	0	0	0	0	0	8.622706
D:	32089.91	0	0	0	0	0	0	8.573377
D:	32090.77	0	0	0	0	0	0	8.608180
D:	32091.61	0	0	0	0	0	0	8.637018
D:	32092.50	0	0	0	0	0	0	8.686839
D:	32093.35	0	0	0	0	0	0	8.627471
D:	32094.31	0	0	0	0	0	0	8.615366
D:	32095.18	0	0	0	0	0	0	8.580160
D:	32096.11	0	0	0	0	0	0	8.607664
D:	32096.92	0	0	0	0	0	0	8.563690
D:	32097.71	0	0	0	0	0	0	8.580361
D:	32098.70	0	0	0	0	0	0	8.467701
D:	32099.53	0	0	0	0	0	0	8.551217
D:	32100.31	0	0	0	0	0	0	8.530962
D:	32101.18	0	0	0	0	0	0	8.542845
D:	32102.03	0	0	0	0	0	0	8.570603
D:	32102.82	0	0	0	0	0	0	8.567660
D:	32103.71	0	0	0	0	0	0	8.572618
D:	32104.48	0	0	0	0	0	0	8.571120
D:	32105.26	0	0	0	0	0	0	8.633114
D:	32106.09	0	0	0	0	0	0	8.570827
D:	32106.87	0	0	0	0	0	0	8.578078
D:	32107.90	0	0	0	0	0	0	8.837933
D:	32108.82	0	0	0	0	0	0	8.814080
D:	32109.61	0	0	0	0	0	0	8.827163
D:	32110.50	0	0	0	0	0	0	8.861324
D:	32111.37	0	0	0	0	0	0	8.807061
D:	32112.26	0	0	0	0	0	0	8.761280
D:	32113.24	0	0	0	0	0	0	8.680217
D:	32114.16	0	0	0	0	0	0	8.661757
D:	32114.97	0	0	0	0	0	0	8.702716
D:	32115.87	0	0	0	0	0	0	8.736293
D:	32116.74	0	0	0	0	0	0	8.724824
D:	32117.75	0	0	0	0	0	0	8.654970
D:	32118.75	0	0	0	0	0	0	8.583226
D:	32119.54	0	0	0	0	0	0	8.681792
D:	32120.34	0	0	0	0	0	0	8.808265
D:	32121.19	0	0	0	0	0	0	8.720346
D:	32122.05	0	0	0	0	0	0	8.736023
D:	32122.89	0	0	0	0	0	0	8.681305
D:	32123.71	0	0	0	0	0	0	8.728113
D:	32124.62	0	0	0	0	0	0	8.626554
D:	32125.48	0	0	0	0	0	0	8.636048
D:	32126.34	0	0	0	0	0	0	8.714227
D:	32127.22	0	0	0	0	0	0	8.690576
D:	32128.11	0	0	0	0	0	0	8.858918
D:	32128.99	0	0	0	0	0	0	8.885742
D:	32129.89	0	0	0	0	0	0	8.908567
D:	32130.78	0	0	0	0	0	0	8.836218
D:	32131.77	0	0	0	0	0	0	8.694985
D:	32132.72	0	0	0	0	0	0	8.683763
D:	32133.59	0	0	0	0	0	0	8.757586
D:	32134.48	0	0	0	0	0	0	8.640380
D:	32135.32	0	0	0	0	0	0	8.580837
D:	32136.24	0	0	0	0	0	0	8.502516
D:	32137.17	0	0	0	0	0	0	8.522199
D:	32138.09	0	0	0	0	0	0	8.467649
D:	32139.19	0	0	0	0	0	0	8.433634
D:	32140.16	0	0	0	0	0	0	8.532660
D:	32141.12	0	0	0	0	0	0	8.516410
D:	32142.13	0	0	0	0	0	0	8.472794
D:	32143.07	0	0	0	0	0	0	8.436878
D:	32143.93	0	0	0	0	0	0	8.664848
D:	32144.89	0	0	0	0	0	0	8.529920
D:	32145.87	0	0	0	0	0	0	8.543155
D:	32146.72	0	0	0	0	0	0	8.425735
D:	32147.71	0	0	0	0	0	0	8.383412
D:	32148.61	0	0	0	0	0	0	8.413637
D:	32149.48	0	0	0	0	0	0	8.387302
D:	32150.32	0	0	0	0	0	0	8.227888
D:	32151.20	0	0	0	0	0	0	8.268047
D:	32152.04	0	0	0	0	0	0	8.231196
D:	32152.95	0	0	0	0	0	0	8.214593
D:	32153.85	0	0	0	0	0	0	8.202386
D:	32154.70	0	0	0	0	0	0	8.264705
D:	32155.70	0	0	0	0	0	0	8.236976
D:	32156.49	0	0	0	0	0	0	8.298834
D:	32157.29	0	0	0	0	0	0	8.280791
D:	32158.09	0	0	0	0	0	0	8.347316
D:	32158.89	0	0	0	0	0	0	8.335765
D:	32159.70	0	0	0	0	0	0	8.368279
D:	32160.50	0	0	0	0	0	0	8.385362
D:	32161.30	0	0	0	0	0	0	8.337416
D:	32162.11	0	0	0	0	0	0	8.313878
D:	32162.89	0	0	0	0	0	0	8.375891
D:	32163.72	0	0	0	0	0	0	8.370328
D:	32164.58	0	0	0	0	0	0	8.293934
D:	32165.42	0	0	0	0	0	0	8.201781
D:	32166.26	0	0	0	0	0	0	8.200978
D:	32167.36	0	0	0	0	0	0	8.249373
D:	32168.25	0	0	0	0	0	0	8.151062
D:	32169.14	0	0	0	0	0	0	8.247390
D:	32169.97	0	0	0	0	0	0	8.248212
D:	32170.87	0	0	0	0	0	0	8.261025
D:	32171.71	0	0	0	0	0	0	8.337096
D:	32172.52	0	0	0	0	0	0	8.348936
D:	32173.31	0	0	0	0	0	0	8.362721
D:	32174.19	0	0	0	0	0	0	8.328800
D:	32175.03	0	0	0	0	0	0	8.380548
D:	32175.83	0	0	0	0	0	0	8.421082
D:	32176.61	0	0	0	0	0	0	8.525730
D:	32177.43	0	0	0	0	0	0	8.446956
D:	32178.23	0	0	0	0	0	0	8.465055
D:	32179.03	0	0	0	0	0	0	8.443252
D:	32179.83	0	0	0	0	0	0	8.441587
D:	32180.62	0	0	0	0	0	0	8.401102
D:	32181.44	0	0	0	0	0	0	8.340424
D:	32182.22	0	0	0	0	0	0	8.365241
D:	32183.04	0	0	0	0	0	0	8.469194
D:	32183.83	0	0	0	0	0	0	8.443984
D:	32184.72	0	0	0	0	0	0	8.429675
D:	32185.71	0	0	0	0	0	0	8.366789
D:	32186.57	0	0	0	0	0	0	8.380642
D:	32187.36	0	0	0	0	0	0	8.496995
D:	32188.18	0	0	0	0	0	0	8.645221
D:	32189.03	0	0	0	0	0	0	8.684578
D:	32190.03	0	0	0	0	0	0	8.624983
D:	32190.87	0	0	0	0	0	0	8.711684
D:	32191.71	0	0	0	0	0	0	8.679485
D:	32192.52	0	0	0	0	0	0	8.641051
D:	32193.34	0	0	0	0	0	0	8.557505
D:	32194.20	0	0	0	0	0	0	8.595682
D:	32195.06	0	0	0	0	0	0	8.600533
D:	32195.89	0	0	0	0	0	0	8.475702
D:	32196.74	0	0	0	0	0	0	8.486811
D:	32197.58	0	0	0	0	0	0	8.373830
D:	32198.53	0	0	0	0	0	0	8.551746
D:	32199.47	0	0	0	0	0	0	8.424075
D:	32200.32	0	0	0	0	0	0	8.379426
D:	32201.22	0	0	0	0	0	0	8.504580
D:	32202.19	0	0	0	0	0	0	8.484633
D:	32203.08	0	0	0	0	0	0	8.441998
D:	32203.90	0	0	0	0	0	0	8.397282
D:	32204.84	0	0	0	0	0	0	8.443701
D:	32205.88	0	0	0	0	0	0	8.568972
D:	32206.80	0	0	0	0	0	0	8.516178
D:	32207.71	0	0	0	0	0	0	8.542735
D:	32208.53	0	0	0	0	0	0	8.581440
D:	32209.41	0	0	0	0	0	0	8.609225
D:	32210.29	0	0	0	0	0	0	8.621428
D:	32211.09	0	0	0	0	0	0	8.761789
D:	32211.88	0	0	0	0	0	0	8.643854
D:	32212.71	0	0	0	0	0	0	8.679949
D:	32213.50	0	0	0	0	0	0	8.641246
D:	32214.31	0	0	0	0	0	0	8.573591
D:	32215.18	0	0	0	0	0	0	8.539109
D:	32216.02	0	0	0	0	0	0	8.399393
D:	32216.83	0	0	0	0	0	0	8.377561
D:	32217.71	0	0	0	0	0	0	8.417747
D:	32218.53	0	0	0	0	0	0	8.474915
D:	32219.43	0	0	0	0	0	0	8.487224
D:	32220.31	0	0	0	0	0	0	8.564021
D:	32221.21	0	0	0	0	0	0	8.541085
D:	32222.05	0	0	0	0	0	0	8.489339
D:	32222.97	0	0	0	0	0	0	8.532901
D:	32223.83	0	0	0	0	0	0	8.491808
D:	32224.62	0	0	0	0	0	0	8.489770
D:	32225.42	0	0	0	0	0	0	8.562304
D:	32226.26	0	0	0	0	0	0	8.512088
D:	32227.09	0	0	0	0	0	0	8.442457
D:	32227.89	0	0	0	0	0	0	8.691882
D:	32228.75	0	0	0	0	0	0	8.806405
D:	32229.71	0	0	0	0	0	0	8.735401
D:	32230.51	0	0	0	0	0	0	8.777117
D:	32231.30	0	0	0	0	0	0	8.734203
D:	32232.08	0	0	0	0	0	0	8.722322
D:	32232.86	0	0	0	0	0	0	8.760672
D:	32233.71	0	0	0	0	0	0	8.659757
D:	32234.48	0	0	0	0	0	0	8.621746
D:	32235.32	0	0	0	0	0	0	8.662344
D:	32236.21	0	0	0	0	0	0	8.554301
D:	32237.06	0	0	0	0	0	0	8.524707
D:	32237.88	0	0	0	0	0	0	8.532366
D:	32238.82	0	0	0	0	0	0	8.545035
D:	32239.76	0	0	0	0	0	0	8.559093
D:	32240.55	0	0	0	0	0	0	8.539337
D:	32241.34	0	0	0	0	0	0	8.554165
D:	32242.36	0	0	0	0	0	0	8.478251
D:	32243.18	0	0	0	0	0	0	8.393716
D:	32244.04	0	0	0	0	0	0	8.421870
D:	32244.85	0	0	0	0	0	0	8.539677
D:	32245.71	0	0	0	0	0	0	8.547046
D:	32246.51	0	0	0	0	0	0	8.522761
D:	32247.32	0	0	0	0	0	0	8.618301
D:	32248.22	0	0	0	0	0	0	8.639223
D:	32249.05	0	0	0	0	0	0	8.622071
D:	32249.90	0	0	0	0	0	0	8.584063
D:	32250.72	0	0	0	0	0	0	8.648862
D:	32251.55	0	0	0	0	0	0	8.662585
D:	32252.39	0	0	0	0	0	0	8.707728
D:	32253.23	0	0	0	0	0	0	8.793759
D:	32254.12	0	0	0	0	0	0	8.683799
D:	32254.98	0	0	0	0	0	0	8.660402
D:	32255.87	0	0	0	0	0	0	8.543097
D:	32256.78	0	0	0	0	0	0	8.526491
D:	32257.71	0	0	0	0	0	0	8.530460
D:	32258.57	0	0	0	0	0	0	8.471414
D:	32259.45	0	0	0	0	0	0	8.408066
D:	32260.44	0	0	0	0	0	0	8.539031
D:	32261.32	0	0	0	0	0	0	8.558747
D:	32262.23	0	0	0	0	0	0	8.601365
D:	32263.08	0	0	0	0	0	0	8.541557
D:	32263.93	0	0	0	0	0	0	8.476784
D:	32264.86	0	0	0	0	0	0	8.510935
D:	32265.71	0	0	0	0	0	0	8.461007
D:	32266.56	0	0	0	0	0	0	8.433572
D:	32267.39	0	0	0	0	0	0	8.406539
D:	32268.28	0	0	0	0	0	0	8.438745
D:	32269.33	0	0	0	0	0	0	8.462408
D:	32270.26	0	0	0	0	0	0	8.383749
D:	32271.16	0	0	0	0	0	0	8.359321
D:	32272.11	0	0	0	0	0	0	8.319058
D:	32272.99	0	0	0	0	0	0	8.255959
D:	32273.85	0	0	0	0	0	0	8.316091
D:	32274.71	0	0	0	0	0	0	8.306711
D:	32275.56	0	0	0	0	0	0	8.208125
D:	32276.42	0	0	0	0	0	0	8.202825
D:	32277.25	0	0	0	0	0	0	8.108551
D:	32278.13	0	0	0	0	0	0	8.128412
D:	32278.98	0	0	0	0	0	0	8.148144
D:	32279.85	0	0	0	0	0	0	8.233989
D:	32280.71	0	0	0	0	0	0	8.257664
D:	32281.50	0	0	0	0	0	0	8.303144
D:	32282.30	0	0	0	0	0	0	8.268803
D:	32283.19	0	0	0	0	0	0	8.240056
D:	32284.03	0	0	0	0	0	0	8.211813
D:	32285.04	0	0	0	0	0	0	8.333921
D:	32286.10	0	0	0	0	0	0	8.337154
D:	32286.89	0	0	0	0	0	0	8.351869
D:	32287.77	0	0	0	0	0	0	8.351906
D:	32288.57	0	0	0	0	0	0	8.325690
D:	32289.35	0	0	0	0	0	0	8.355675
D:	32290.18	0	0	0	0	0	0	8.388741
D:	32291.05	0	0	0	0	0	0	8.411502
D:	32291.84	0	0	0	0	0	0	8.283746
D:	32292.71	0	0	0	0	0	0	8.148604
D:	32293.51	0	0	0	0	0	0	8.212855
D:	32294.31	0	0	0	0	0	0	8.218007
D:	32295.18	0	0	0	0	0	0	8.180653
D:	32296.04	0	0	0	0	0	0	8.169862
D:	32296.83	0	0	0	0	0	0	8.246760
D:	32297.62	0	0	0	0	0	0	8.262913
D:	32298.41	0	0	0	0	0	0	8.274893
D:	32299.19	0	0	0	0	0	0	8.240308
D:	32300.03	0	0	0	0	0	0	8.288866
D:	32300.84	0	0	0	0	0	0	8.265260
D:	32301.71	0	0	0	0	0	0	8.301834
D:	32302.58	0	0	0	0	0	0	8.200529
D:	32303.47	0	0	0	0	0	0	8.185535
D:	32304.26	0	0	0	0	0	0	8.312370
D:	32305.10	0	0	0	0	0	0	8.321721
D:	32305.89	0	0	0	0	0	0	8.387492
D:	32306.70	0	0	0	0	0	0	8.429520
D:	32307.50	0	0	0	0	0	0	8.384475
D:	32308.32	0	0	0	0	0	0	8.323502
D:	32309.20	0	0	0	0	0	0	8.369258
D:	32310.05	0	0	0	0	0	0	8.377539
D:	32310.99	0	0	0	0	0	0	8.389556
D:	32311.92	0	0	0	0	0	0	8.412702
D:	32312.78	0	0	0	0	0	0	8.416537
D:	32313.71	0	0	0	0	0	0	8.449680
D:	32314.57	0	0	0	0	0	0	8.499668
D:	32315.43	0	0	0	0	0	0	8.654332
D:	32316.28	0	0	0	0	0	0	8.664025
D:	32317.13	0	0	0	0	0	0	8.605509
D:	32317.98	0	0	0	0	0	0	8.578845
D:	32318.88	0	0	0	0	0	0	8.582363
D:	32319.86	0	0	0	0	0	0	8.518069
D:	32320.82	0	0	0	0	0	0	8.526829
